font,fontVariant,m_label,strength,italic,orientation,m_top,m_left,originalH,originalW,h,w,r0c0,r0c1,r0c2,r0c3,r0c4,r0c5,r0c6,r0c7,r0c8,r0c9,r0c10,r0c11,r0c12,r0c13,r0c14,r0c15,r0c16,r0c17,r0c18,r0c19,r1c0,r1c1,r1c2,r1c3,r1c4,r1c5,r1c6,r1c7,r1c8,r1c9,r1c10,r1c11,r1c12,r1c13,r1c14,r1c15,r1c16,r1c17,r1c18,r1c19,r2c0,r2c1,r2c2,r2c3,r2c4,r2c5,r2c6,r2c7,r2c8,r2c9,r2c10,r2c11,r2c12,r2c13,r2c14,r2c15,r2c16,r2c17,r2c18,r2c19,r3c0,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r3c7,r3c8,r3c9,r3c10,r3c11,r3c12,r3c13,r3c14,r3c15,r3c16,r3c17,r3c18,r3c19,r4c0,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r4c7,r4c8,r4c9,r4c10,r4c11,r4c12,r4c13,r4c14,r4c15,r4c16,r4c17,r4c18,r4c19,r5c0,r5c1,r5c2,r5c3,r5c4,r5c5,r5c6,r5c7,r5c8,r5c9,r5c10,r5c11,r5c12,r5c13,r5c14,r5c15,r5c16,r5c17,r5c18,r5c19,r6c0,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6,r6c7,r6c8,r6c9,r6c10,r6c11,r6c12,r6c13,r6c14,r6c15,r6c16,r6c17,r6c18,r6c19,r7c0,r7c1,r7c2,r7c3,r7c4,r7c5,r7c6,r7c7,r7c8,r7c9,r7c10,r7c11,r7c12,r7c13,r7c14,r7c15,r7c16,r7c17,r7c18,r7c19,r8c0,r8c1,r8c2,r8c3,r8c4,r8c5,r8c6,r8c7,r8c8,r8c9,r8c10,r8c11,r8c12,r8c13,r8c14,r8c15,r8c16,r8c17,r8c18,r8c19,r9c0,r9c1,r9c2,r9c3,r9c4,r9c5,r9c6,r9c7,r9c8,r9c9,r9c10,r9c11,r9c12,r9c13,r9c14,r9c15,r9c16,r9c17,r9c18,r9c19,r10c0,r10c1,r10c2,r10c3,r10c4,r10c5,r10c6,r10c7,r10c8,r10c9,r10c10,r10c11,r10c12,r10c13,r10c14,r10c15,r10c16,r10c17,r10c18,r10c19,r11c0,r11c1,r11c2,r11c3,r11c4,r11c5,r11c6,r11c7,r11c8,r11c9,r11c10,r11c11,r11c12,r11c13,r11c14,r11c15,r11c16,r11c17,r11c18,r11c19,r12c0,r12c1,r12c2,r12c3,r12c4,r12c5,r12c6,r12c7,r12c8,r12c9,r12c10,r12c11,r12c12,r12c13,r12c14,r12c15,r12c16,r12c17,r12c18,r12c19,r13c0,r13c1,r13c2,r13c3,r13c4,r13c5,r13c6,r13c7,r13c8,r13c9,r13c10,r13c11,r13c12,r13c13,r13c14,r13c15,r13c16,r13c17,r13c18,r13c19,r14c0,r14c1,r14c2,r14c3,r14c4,r14c5,r14c6,r14c7,r14c8,r14c9,r14c10,r14c11,r14c12,r14c13,r14c14,r14c15,r14c16,r14c17,r14c18,r14c19,r15c0,r15c1,r15c2,r15c3,r15c4,r15c5,r15c6,r15c7,r15c8,r15c9,r15c10,r15c11,r15c12,r15c13,r15c14,r15c15,r15c16,r15c17,r15c18,r15c19,r16c0,r16c1,r16c2,r16c3,r16c4,r16c5,r16c6,r16c7,r16c8,r16c9,r16c10,r16c11,r16c12,r16c13,r16c14,r16c15,r16c16,r16c17,r16c18,r16c19,r17c0,r17c1,r17c2,r17c3,r17c4,r17c5,r17c6,r17c7,r17c8,r17c9,r17c10,r17c11,r17c12,r17c13,r17c14,r17c15,r17c16,r17c17,r17c18,r17c19,r18c0,r18c1,r18c2,r18c3,r18c4,r18c5,r18c6,r18c7,r18c8,r18c9,r18c10,r18c11,r18c12,r18c13,r18c14,r18c15,r18c16,r18c17,r18c18,r18c19,r19c0,r19c1,r19c2,r19c3,r19c4,r19c5,r19c6,r19c7,r19c8,r19c9,r19c10,r19c11,r19c12,r19c13,r19c14,r19c15,r19c16,r19c17,r19c18,r19c19
AGENCY,AGENCY FB,103,0.700000,1,0.000000,53,21,45,34,20,20,1,1,1,1,1,1,1,11,49,142,255,255,255,255,156,156,255,255,255,239,1,1,1,1,1,1,1,124,255,255,255,255,255,255,255,255,255,255,255,106,1,1,1,1,1,1,106,252,255,255,255,186,171,211,255,255,255,255,221,24,1,1,1,1,1,14,189,255,255,255,96,6,1,14,162,255,255,255,144,1,1,1,1,1,1,47,255,255,255,239,1,1,1,14,229,255,255,246,54,1,1,1,1,1,1,181,255,255,255,106,1,1,1,121,255,255,255,166,1,1,1,1,1,1,59,239,255,255,221,24,1,1,12,226,255,255,255,49,1,1,1,1,1,1,142,255,255,255,144,1,1,1,82,255,255,255,196,9,1,1,1,1,1,14,229,255,255,246,54,1,1,7,176,255,255,252,107,1,1,1,1,1,1,121,255,255,255,166,1,1,1,61,255,255,255,226,1,1,1,1,1,1,12,226,255,255,255,49,1,1,1,177,255,255,255,109,1,1,1,1,1,1,82,255,255,255,255,16,1,1,47,231,255,255,222,42,1,1,1,1,1,1,166,255,255,255,255,255,255,255,255,255,255,255,164,1,1,1,1,1,1,1,132,255,255,255,255,255,255,255,255,255,255,255,31,1,1,1,1,1,1,1,4,111,171,171,171,171,171,221,255,255,255,162,7,1,1,1,1,1,1,1,1,1,1,1,1,1,41,244,255,255,242,16,1,1,1,1,1,1,59,236,255,255,214,34,1,1,129,255,255,255,157,1,1,1,1,1,1,1,139,255,255,255,231,171,171,171,236,255,255,242,71,1,1,1,1,1,1,1,255,255,255,255,255,255,255,255,255,255,255,146,1,1,1,1,1,1,1,1,189,255,255,255,255,255,255,255,255,255,142,26,1,1,1,1,1,1,1,1
AGENCY,AGENCY FB,102,0.700000,1,0.000000,35,24,51,30,20,20,1,1,1,1,1,1,1,1,1,1,1,37,189,255,255,255,255,255,255,219,1,1,1,1,1,1,1,1,1,1,77,241,255,255,255,255,255,255,252,82,1,1,1,1,1,1,1,1,1,1,255,255,255,255,201,91,91,91,61,1,1,1,1,1,1,1,1,1,1,147,255,255,255,255,24,1,1,1,1,1,1,1,1,1,1,1,1,1,59,229,255,255,255,139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,172,255,255,255,212,42,1,1,1,1,1,1,1,1,1,1,1,1,1,57,255,255,255,255,114,1,1,1,1,1,1,1,1,1,1,1,14,174,241,251,255,255,255,255,241,241,227,67,1,1,1,1,1,1,1,1,86,255,255,255,255,255,255,255,255,255,171,1,1,1,1,1,1,1,1,1,102,106,255,255,255,255,206,106,106,106,4,1,1,1,1,1,1,1,1,1,1,137,255,255,255,255,34,1,1,1,1,1,1,1,1,1,1,1,1,1,54,224,255,255,255,149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,217,47,1,1,1,1,1,1,1,1,1,1,1,1,1,47,255,255,255,255,124,1,1,1,1,1,1,1,1,1,1,1,1,1,9,179,255,255,255,239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,86,255,255,255,255,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,242,255,255,255,177,7,1,1,1,1,1,1,1,1,1,1,1,1,1,127,255,255,255,255,44,1,1,1,1,1,1,1,1,1,1,1,1,1,49,219,255,255,255,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,152,255,255,255,222,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AGENCY,AGENCY FB,101,0.700000,1,0.000000,53,24,33,30,20,20,1,1,1,1,1,1,1,67,255,255,255,255,255,255,255,255,255,255,255,152,1,1,1,1,1,1,98,237,255,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,165,255,255,255,255,163,163,163,163,194,255,255,255,255,91,1,1,1,1,13,183,255,255,255,230,1,1,1,1,111,255,255,255,243,73,1,1,1,1,86,255,255,255,255,86,1,1,1,1,255,255,255,255,171,1,1,1,1,1,142,255,255,255,227,57,1,1,1,57,255,255,255,255,114,1,1,1,1,1,255,255,255,255,181,31,31,31,31,181,255,255,255,255,1,1,1,1,1,88,255,255,255,255,255,255,255,255,255,255,255,255,255,168,1,1,1,1,1,171,255,255,255,255,255,255,255,255,255,255,255,255,230,60,1,1,1,1,60,230,255,255,255,240,232,232,232,232,232,232,232,232,52,1,1,1,1,1,86,255,255,255,255,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,235,255,255,255,181,11,1,1,1,1,1,1,1,1,1,1,1,1,1,11,255,255,255,255,160,1,1,1,6,119,171,171,171,160,1,1,1,1,1,171,255,255,255,255,1,1,1,1,86,255,255,255,255,86,1,1,1,1,21,191,255,255,255,214,1,1,1,1,127,255,255,255,235,65,1,1,1,1,86,255,255,255,255,194,163,163,163,163,255,255,255,255,171,1,1,1,1,1,158,255,255,255,255,255,255,255,255,255,255,255,255,255,98,1,1,1,1,1,255,255,255,255,255,255,255,255,255,255,255,255,255,219,1,1,1,1,1,1,152,255,255,255,255,255,255,255,255,255,255,255,101,34,1,1,1,1,1,1
AGENCY,AGENCY FB,100,0.700000,1,0.000000,35,24,51,37,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,212,255,255,226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,89,255,255,255,113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,221,255,255,235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,90,251,255,255,116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,198,255,255,227,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,249,255,255,144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,168,255,255,235,51,1,1,1,1,1,1,1,30,141,184,241,241,241,241,241,255,255,255,172,1,1,1,1,1,1,1,27,231,255,255,255,255,255,255,255,255,255,255,56,1,1,1,1,1,1,1,170,255,255,255,176,106,106,122,255,255,255,174,2,1,1,1,1,1,1,45,239,255,255,167,6,1,1,139,255,255,255,62,1,1,1,1,1,1,1,142,255,255,255,59,1,1,31,222,255,255,191,13,1,1,1,1,1,1,35,221,255,255,196,4,1,1,111,255,255,255,90,1,1,1,1,1,1,1,114,255,255,252,91,1,1,19,206,255,255,221,11,1,1,1,1,1,1,10,218,255,255,228,1,1,1,83,255,255,255,119,1,1,1,1,1,1,1,97,255,255,255,104,1,1,1,207,255,255,249,1,1,1,1,1,1,1,1,224,255,255,224,9,1,1,102,252,255,255,122,1,1,1,1,1,1,1,88,250,255,255,233,91,142,191,248,255,255,235,29,1,1,1,1,1,1,1,196,255,255,255,255,255,255,255,255,255,255,150,1,1,1,1,1,1,1,1,147,255,255,234,156,156,104,196,255,255,237,55,1,1,1,1,1,1,1,1
AGENCY,AGENCY FB,99,0.700000,1,0.000000,53,24,33,30,20,20,1,1,1,1,1,1,1,67,255,255,255,255,255,255,255,255,255,255,255,152,1,1,1,1,1,1,98,237,255,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,165,255,255,255,255,163,163,163,163,194,255,255,255,255,91,1,1,1,1,13,183,255,255,255,230,1,1,1,1,111,255,255,255,243,73,1,1,1,1,86,255,255,255,255,86,1,1,1,1,255,255,255,255,171,1,1,1,1,1,142,255,255,255,227,57,1,1,1,57,255,255,255,255,114,1,1,1,1,1,255,255,255,255,171,1,1,1,1,47,70,70,70,70,1,1,1,1,1,88,255,255,255,255,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,230,255,255,255,137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,86,255,255,255,255,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,235,255,255,255,181,11,1,1,1,47,70,70,70,70,1,1,1,1,1,11,255,255,255,255,160,1,1,1,6,176,255,255,255,245,1,1,1,1,1,171,255,255,255,255,1,1,1,1,86,255,255,255,255,86,1,1,1,1,21,191,255,255,255,214,1,1,1,1,127,255,255,255,235,65,1,1,1,1,86,255,255,255,255,194,163,163,163,163,255,255,255,255,171,1,1,1,1,1,158,255,255,255,255,255,255,255,255,255,255,255,255,255,98,1,1,1,1,1,255,255,255,255,255,255,255,255,255,255,255,255,255,219,1,1,1,1,1,1,152,255,255,255,255,255,255,255,255,255,255,255,101,34,1,1,1,1,1,1
AGENCY,AGENCY FB,98,0.700000,1,0.000000,35,23,51,31,20,20,1,1,1,1,1,1,1,1,1,1,44,255,255,255,247,97,1,1,1,1,1,1,1,1,1,1,1,1,1,4,176,255,255,255,208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,83,255,255,255,255,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,255,255,255,156,7,1,1,1,1,1,1,1,1,1,1,1,1,1,108,253,255,255,239,44,1,1,1,1,1,1,1,1,1,1,1,1,1,34,207,255,255,255,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,121,255,255,255,223,44,1,1,1,1,1,1,1,1,1,1,1,1,1,22,235,255,255,255,211,141,141,221,241,241,241,241,176,1,1,1,1,1,1,140,255,255,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,49,253,255,255,255,222,206,196,106,130,255,255,255,255,94,1,1,1,1,1,182,255,255,255,189,17,1,1,1,174,255,255,255,196,18,1,1,1,1,78,240,255,255,255,70,1,1,1,73,237,255,255,255,78,1,1,1,1,15,183,255,255,255,185,5,1,1,12,179,255,255,255,189,10,1,1,1,1,79,255,255,255,237,72,1,1,1,70,255,255,255,240,78,1,1,1,1,11,204,255,255,255,174,1,1,1,10,196,255,255,255,182,1,1,1,1,1,107,255,255,255,255,25,1,1,1,99,255,255,255,255,33,1,1,1,1,16,244,255,255,255,127,2,1,1,31,243,255,255,255,134,3,1,1,1,1,140,255,255,255,236,120,91,91,123,235,255,255,255,225,32,1,1,1,1,52,224,255,255,255,255,255,255,255,255,255,255,255,235,112,1,1,1,1,1,156,255,255,255,255,255,255,255,255,255,255,217,146,31,1,1,1,1,1,1
AGENCY,AGENCY FB,97,0.700000,1,0.000000,53,24,33,30,20,20,1,1,1,1,1,1,1,67,255,255,255,255,255,255,255,255,255,255,255,152,1,1,1,1,1,1,98,237,255,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,165,255,255,255,255,163,163,163,163,194,255,255,255,255,91,1,1,1,1,13,183,255,255,255,230,1,1,1,1,111,255,255,255,243,73,1,1,1,1,86,255,255,255,255,86,1,1,1,1,255,255,255,255,171,1,1,1,1,1,6,16,16,16,16,6,1,1,1,57,255,255,255,255,114,1,1,1,1,1,11,31,31,31,31,31,31,31,31,181,255,255,255,255,1,1,1,1,1,1,173,255,255,255,255,255,255,255,255,255,255,255,255,168,1,1,1,1,1,155,255,255,255,255,255,255,255,255,255,255,255,255,255,86,1,1,1,1,60,230,255,255,255,240,232,232,232,232,255,255,255,255,196,26,1,1,1,1,86,255,255,255,255,86,1,1,1,1,255,255,255,255,171,1,1,1,1,1,235,255,255,255,181,11,1,1,1,150,255,255,255,255,21,1,1,1,1,11,255,255,255,255,160,1,1,1,6,176,255,255,255,245,1,1,1,1,1,171,255,255,255,255,1,1,1,1,86,255,255,255,255,86,1,1,1,1,21,191,255,255,255,214,1,1,1,1,127,255,255,255,235,65,1,1,1,1,86,255,255,255,255,194,163,163,163,163,255,255,255,255,171,1,1,1,1,1,158,255,255,255,255,255,255,255,255,255,255,255,255,255,98,1,1,1,1,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,1,152,255,255,255,255,255,101,101,152,255,255,255,255,152,1,1,1,1,1,1
AGENCY,AGENCY FB,96,0.700000,1,0.000000,42,42,9,12,20,20,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,57,123,255,255,255,255,255,255,255,255,255,255,255,255,255,199,133,1,1,1,1,86,255,255,255,255,255,255,255,255,255,255,255,255,255,255,171,1,1,1,1,39,114,208,255,255,255,255,255,255,255,255,255,255,255,255,171,1,1,1,1,1,1,171,255,255,255,255,255,255,255,255,255,255,255,255,171,1,1,1,1,1,1,171,255,255,255,255,255,255,255,255,255,255,255,255,171,1,1,1,1,1,1,171,255,255,255,255,255,255,255,255,255,255,255,255,171,1,1,1,1,1,1,152,227,255,255,255,255,255,255,255,255,255,255,255,180,29,10,1,1,1,1,1,1,255,255,255,255,255,255,255,255,255,255,255,255,255,86,1,1,1,1,1,1,255,255,255,255,255,255,255,255,255,255,255,255,255,86,1,1,1,1,1,1,29,105,255,255,255,255,255,255,255,255,255,255,255,86,1,1,1,1,1,1,1,86,255,255,255,255,255,255,255,255,255,255,255,86,1,1,1,1,1,1,1,29,86,199,255,255,255,255,255,255,255,255,255,86,1,1,1,1,1,1,1,1,1,171,255,255,255,255,255,255,255,255,255,86,1,1,1,1,1,1,1,1,1,171,255,255,255,255,255,255,255,255,255,161,114,1,1,1,1,1,1,1,1,171,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,1,1,1,133,199,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,1,1,1,1,1,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,1,1,1,1,1,255,255,255,255,255,255,255,255,255,255
AGENCY,AGENCY FB,95,0.700000,1,0.000000,92,16,7,29,20,20,1,159,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,159,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,12,173,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,230,80,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,80,80,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,80,80,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,80,80,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,80,80,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,80,80,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,80,80,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,80,80,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,80,180,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,200,35,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,159,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,159,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,159,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,159,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,159,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,159,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,159,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,159,1
AGENCY,AGENCY FB,94,0.700000,1,0.000000,35,33,18,23,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,244,255,255,255,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,188,254,255,255,255,238,60,1,1,1,1,1,1,1,1,1,1,1,1,138,246,255,255,255,255,255,67,1,1,1,1,1,1,1,1,1,1,1,97,230,255,255,255,255,255,255,67,1,1,1,1,1,1,1,1,1,1,62,206,255,255,255,255,255,255,255,67,1,1,1,1,1,1,1,1,1,1,111,255,255,255,255,255,255,255,255,67,1,1,1,1,1,1,1,1,1,26,159,255,255,255,255,255,255,255,255,67,1,1,1,1,1,1,1,1,10,118,255,255,255,255,255,255,255,255,255,109,8,1,1,1,1,1,1,2,68,255,255,255,255,255,255,255,255,255,255,255,34,1,1,1,1,1,1,12,255,255,255,255,255,255,255,255,255,255,255,255,34,1,1,1,1,1,1,233,255,255,255,255,255,45,244,255,255,255,255,255,34,1,1,1,1,1,178,253,255,255,255,255,98,5,47,255,255,255,255,255,34,1,1,1,1,1,200,255,255,255,255,143,18,1,23,255,255,255,255,255,34,1,1,1,1,111,237,255,255,255,182,37,1,1,23,255,255,255,255,255,34,1,1,1,74,216,255,255,255,212,65,1,1,1,23,255,255,255,255,255,34,1,1,45,188,255,255,255,236,99,1,1,1,1,23,255,255,255,255,255,132,1,23,152,255,255,255,252,141,1,1,1,1,1,15,189,255,255,255,255,255,8,109,255,255,255,255,244,1,1,1,1,1,1,1,56,255,255,255,255,255,58,255,255,255,255,255,220,1,1,1,1,1,1,1,56,255,255,255,255,255,255,255,255,255,255,255,23,1,1,1,1,1,1,1,56,255,255,255,255,255
AGENCY,AGENCY FB,93,0.700000,1,0.000000,35,19,59,34,20,20,1,1,1,1,1,1,1,1,1,1,1,109,255,255,255,255,255,255,255,205,1,1,1,1,1,1,1,1,1,1,33,224,255,255,255,255,255,255,255,210,1,1,1,1,1,1,1,1,1,1,40,96,96,96,186,255,255,255,243,75,1,1,1,1,1,1,1,1,1,1,1,1,1,33,234,255,255,255,170,1,1,1,1,1,1,1,1,1,1,1,1,1,4,155,255,255,255,233,45,1,1,1,1,1,1,1,1,1,1,1,1,1,51,255,255,255,255,130,1,1,1,1,1,1,1,1,1,1,1,1,1,14,185,255,255,255,226,12,1,1,1,1,1,1,1,1,1,1,1,1,1,91,255,255,255,249,96,1,1,1,1,1,1,1,1,1,1,1,1,1,20,219,255,255,255,198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,131,255,255,255,243,63,1,1,1,1,1,1,1,1,1,1,1,1,1,23,255,255,255,255,158,1,1,1,1,1,1,1,1,1,1,1,1,1,7,165,255,255,255,239,26,1,1,1,1,1,1,1,1,1,1,1,1,1,63,255,255,255,254,119,1,1,1,1,1,1,1,1,1,1,1,1,1,10,202,255,255,255,225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,103,255,255,255,250,83,1,1,1,1,1,1,1,1,1,1,1,1,1,10,242,255,255,255,185,1,1,1,1,1,1,1,1,1,1,1,1,1,2,142,255,255,255,250,43,1,1,1,1,1,1,1,1,1,79,96,96,96,114,255,255,255,255,95,1,1,1,1,1,1,1,1,1,38,227,255,255,255,255,255,255,255,202,1,1,1,1,1,1,1,1,1,1,156,255,255,255,255,255,255,255,174,34,1,1,1,1,1,1,1,1,1,1
AGENCY,AGENCY FB,92,0.700000,1,0.000000,35,38,51,11,20,20,255,255,255,255,255,255,255,255,255,255,255,255,255,255,140,1,1,1,1,1,46,84,255,255,255,255,255,255,255,255,255,255,255,255,235,211,77,1,1,1,1,47,255,255,255,255,255,255,255,255,255,255,255,255,255,255,93,1,1,1,1,47,255,255,255,255,255,255,255,255,255,255,255,255,255,255,93,1,1,1,1,47,255,255,255,255,255,255,255,255,255,255,255,255,255,255,93,1,1,1,1,47,255,255,255,255,255,255,255,255,255,255,255,255,255,255,93,1,1,1,1,47,255,255,255,255,255,255,255,255,255,255,255,255,255,255,93,1,1,1,1,47,255,255,255,255,255,255,255,255,255,255,255,255,255,255,93,1,1,1,1,30,161,195,255,255,255,255,255,255,255,255,255,255,255,255,154,96,18,1,1,1,1,93,255,255,255,255,255,255,255,255,255,255,255,255,255,255,47,1,1,1,1,93,255,255,255,255,255,255,255,255,255,255,255,255,255,255,47,1,1,1,1,93,255,255,255,255,255,255,255,255,255,255,255,255,255,255,47,1,1,1,1,93,255,255,255,255,255,255,255,255,255,255,255,255,255,255,47,1,1,1,1,93,255,255,255,255,255,255,255,255,255,255,255,255,255,255,47,1,1,1,1,93,255,255,255,255,255,255,255,255,255,255,255,255,255,255,47,1,1,1,1,93,255,255,255,255,255,255,255,255,255,255,255,255,255,255,47,1,1,1,1,8,21,149,255,255,255,255,255,255,255,255,255,255,255,255,239,236,1,1,1,1,1,140,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,140,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,1,1,1,1,140,255,255,255,255,255,255,255,255,255,255,255,255,255,255
AGENCY,AGENCY FB,91,0.700000,1,0.000000,35,21,59,34,20,20,1,1,1,1,1,1,1,1,1,1,1,139,225,255,255,255,255,255,255,207,1,1,1,1,1,1,1,1,1,1,149,255,255,255,255,255,255,255,242,73,1,1,1,1,1,1,1,1,1,44,255,255,255,255,165,96,96,96,79,1,1,1,1,1,1,1,1,1,13,179,255,255,255,223,22,1,1,1,1,1,1,1,1,1,1,1,1,1,84,255,255,255,252,101,1,1,1,1,1,1,1,1,1,1,1,1,1,22,210,255,255,255,205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,124,255,255,255,242,71,1,1,1,1,1,1,1,1,1,1,1,1,1,28,244,255,255,255,165,1,1,1,1,1,1,1,1,1,1,1,1,1,6,158,255,255,255,236,37,1,1,1,1,1,1,1,1,1,1,1,1,1,56,255,255,255,255,125,1,1,1,1,1,1,1,1,1,1,1,1,1,12,192,255,255,255,233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,96,255,255,255,249,91,1,1,1,1,1,1,1,1,1,1,1,1,1,15,229,255,255,255,193,1,1,1,1,1,1,1,1,1,1,1,1,1,2,134,255,255,255,246,54,1,1,1,1,1,1,1,1,1,1,1,1,1,28,255,255,255,255,153,1,1,1,1,1,1,1,1,1,1,1,1,1,5,172,255,255,255,246,14,1,1,1,1,1,1,1,1,1,1,1,1,1,68,255,255,255,254,114,1,1,1,1,1,1,1,1,1,1,1,1,1,40,227,255,255,255,237,96,96,96,40,1,1,1,1,1,1,1,1,1,1,159,255,255,255,255,255,255,255,239,68,1,1,1,1,1,1,1,1,1,1,205,255,255,255,255,255,255,255,160,1,1,1,1,1,1,1,1,1,1,1
AGENCY,AGENCY FB,90,0.700000,1,0.000000,35,20,51,41,20,20,1,1,1,1,1,1,1,1,83,255,255,255,255,255,255,255,255,255,255,229,1,1,1,1,1,1,1,2,184,255,255,255,255,255,255,255,255,255,255,126,1,1,1,1,1,1,1,38,191,191,191,191,191,191,191,248,255,255,179,3,1,1,1,1,1,1,1,1,1,1,1,1,1,7,142,251,255,193,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,124,255,255,224,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,137,251,255,205,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,96,242,255,224,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,84,252,255,242,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,94,241,255,225,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58,227,255,241,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,241,255,254,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,225,255,241,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,188,255,252,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,188,255,255,117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,190,255,251,143,9,1,1,1,1,1,1,1,1,1,1,1,1,1,6,146,255,255,173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,149,255,255,155,7,1,1,1,1,1,1,1,1,1,1,1,1,1,3,147,255,255,255,214,191,191,191,191,191,191,130,1,1,1,1,1,1,1,77,255,255,255,255,255,255,255,255,255,255,255,104,1,1,1,1,1,1,1,180,255,255,255,255,255,255,255,255,255,255,226,31,1,1,1,1,1,1,1
